Recv Date,Appt Date and Time,SO #,SO ID,Shipment Nbr,Customer Load ID,Pallets Left to Pull,Cases Left to Pull,UCC Label Name,Ship To,Bill To,PO,Order Status,Nbr Lines,Original Qty(eaches),Original Qty (cs),Allocated Qty(eaches),Allocated Qty (cs),Picked Qty(eaches),Picked Qty (cs),Left to Pick (Cs),SCAC,Ship Via,Pmt Term,Wave ID,Wave Descr,Stop,Trailer ID,Pallet Type
"Oct 14, 2024 4:37:18 PM","Oct 18, 2024 12:00:00 AM",7490692,7630955,9010158817,781543,0,8,P,WAL-MART DC 6006G GENERAL,WAL-MART STORES,3730297816,DC Allocated,1,288,8,288,8,0,0,8,GLBL,GLBL,Prepaid,202112302279,Wave LTL Orders - Plt Cust,9,,
"Oct 14, 2024 4:37:19 PM","Oct 18, 2024 12:00:00 AM",7491109,7628602,9010158683,781542,0,12,P,WAL-MART DC 6043G GENERAL,WAL-MART STORES,3030377300,DC Allocated,1,12,12,12,12,0,0,12,GLBL,GLBL,Prepaid,202112302176,Wave LTL Orders - Plt Cust,8,,
"Oct 14, 2024 4:37:19 PM","Oct 18, 2024 12:00:00 AM",7490988,7630959,9010158683,781542,0,12,P,WAL-MART DC 6043G GENERAL,WAL-MART STORES,3030377302,DC Allocated,1,432,12,432,12,0,0,12,GLBL,GLBL,Prepaid,202112302176,Wave LTL Orders - Plt Cust,18,,
"Oct 14, 2024 4:37:19 PM","Oct 18, 2024 12:00:00 AM",7490686,7628343,9010158683,781542,0,6,P,WAL-MART DC 6043G GENERAL,WAL-MART STORES,3030377303,DC Allocated,1,12,12,6,6,0,0,12,GLBL,GLBL,Prepaid,202112302179,Wave LTL Orders - Plt Cust,19,,
"Oct 14, 2024 4:37:19 PM","Oct 18, 2024 12:00:00 AM",7491111,7628604,9010158687,781547,0,2,P,WAL-MART DC 6039G GENERAL,WAL-MART STORES,3130377182,DC Allocated,1,2,2,2,2,0,0,2,GLBL,GLBL,Prepaid,202112302028,Wave LTL Orders - Plt Cust,16,,
"Oct 14, 2024 4:37:20 PM","Oct 18, 2024 12:00:00 AM",7491105,7630960,9010158682,781550,0,9,P,WAL-MART DC 6018G GENERAL,WAL-MART STORES,1880546518,DC Allocated,1,324,9,324,9,0,0,9,GLBL,GLBL,Prepaid,202112302017,Wave LTL Orders - Plt Cust,4,,
"Oct 14, 2024 4:37:20 PM","Oct 18, 2024 12:00:00 AM",7491112,7628605,9010158690,781549,0,0,P,WAL-MART DC 6048G GENERAL,WAL-MART STORES,3131045572,Loaded,1,12,12,12,12,12,12,0,GLBL,GLBL,Prepaid,202112302031,Wave LTL Orders - Plt Cust,13,416907,
"Oct 14, 2024 4:37:21 PM","Oct 18, 2024 12:00:00 AM",7491116,7630954,9010158688,781544,0,0,P,WAL-MART DC 6066G GENERAL,WAL-MART STORES,4480238344,Staged,1,72,2,72,2,72,2,0,GLBL,GLBL,Prepaid,202112302029,Wave LTL Orders - Plt Cust,11,,
"Oct 14, 2024 4:37:21 PM","Oct 18, 2024 12:00:00 AM",7491120,7628611,9010158691,781552,0,13,P,WAL-MART DC 6092G GENERAL,WAL-MART STORES,5735157467,DC Allocated,1,13,13,13,13,0,0,13,GLBL,GLBL,Prepaid,202112302032,Wave LTL Orders - Plt Cust,13,,
"Oct 14, 2024 4:37:22 PM","Oct 18, 2024 12:00:00 AM",7491125,7630952,9010158685,781545,0,5,P,WAL-MART DC 6054G GENERAL,WAL-MART STORES,6630098726,In Packing,1,684,19,684,19,504,14,5,GLBL,GLBL,Prepaid,202112302026,Wave LTL Orders - Plt Cust,17,,
"Oct 14, 2024 4:37:22 PM","Oct 18, 2024 12:00:00 AM",7491207,7628500,9010158688,781544,0,0,P,WAL-MART DC 6066G GENERAL,WAL-MART STORES,4480238345,Staged,1,2,2,2,2,2,2,0,GLBL,GLBL,Prepaid,202112302029,Wave LTL Orders - Plt Cust,7,,
"Oct 14, 2024 4:37:22 PM","Oct 18, 2024 12:00:00 AM",7491202,7628497,,781543,0,0,P,WAL-MART DC 6006G GENERAL,WAL-MART STORES,3730297817,Released,1,8,8,0,0,0,0,8,,GLBL,Prepaid,,,,,
"Oct 14, 2024 4:37:23 PM","Oct 18, 2024 12:00:00 AM",7491228,7628715,9010158685,781545,0,5,P,WAL-MART DC 6054G GENERAL,WAL-MART STORES,6630098724,In Packing,1,19,19,19,19,14,14,5,GLBL,GLBL,Prepaid,202112302026,Wave LTL Orders - Plt Cust,2,,
"Oct 14, 2024 4:37:23 PM","Oct 18, 2024 12:00:00 AM",7491206,7628499,9010158688,781544,0,0,P,WAL-MART DC 6066G GENERAL,WAL-MART STORES,4480238343,Staged,1,2,2,2,2,2,2,0,GLBL,GLBL,Prepaid,202112302029,Wave LTL Orders - Plt Cust,20,,
"Oct 14, 2024 4:37:23 PM","Oct 18, 2024 12:00:00 AM",7491201,7628496,9010158817,781543,0,8,P,WAL-MART DC 6006G GENERAL,WAL-MART STORES,3730297815,DC Allocated,1,8,8,8,8,0,0,8,GLBL,GLBL,Prepaid,202112302279,Wave LTL Orders - Plt Cust,10,,
"Oct 14, 2024 4:37:24 PM","Oct 18, 2024 12:00:00 AM",7491236,7628722,9010158680,781546,0,0,P,WAL-MART DC 6025G GENERAL,WAL-MART STORES,8180387218,Staged,1,4,4,4,4,4,4,0,GLBL,GLBL,Prepaid,202112302015,Wave LTL Orders - Plt Cust,20,,
"Oct 14, 2024 4:37:24 PM","Oct 18, 2024 12:00:00 AM",7491222,7628711,9010158691,781552,0,13,P,WAL-MART DC 6092G GENERAL,WAL-MART STORES,5735157465,DC Allocated,1,13,13,13,13,0,0,13,GLBL,GLBL,Prepaid,202112302032,Wave LTL Orders - Plt Cust,10,,
"Oct 14, 2024 4:37:24 PM","Oct 18, 2024 12:00:00 AM",7491223,7630953,9010158691,781552,0,13,P,WAL-MART DC 6092G GENERAL,WAL-MART STORES,5735157466,DC Allocated,1,468,13,468,13,0,0,13,GLBL,GLBL,Prepaid,202112302032,Wave LTL Orders - Plt Cust,19,,
"Oct 14, 2024 4:37:26 PM","Oct 18, 2024 12:00:00 AM",7491237,7628723,9010158680,781546,0,0,P,WAL-MART DC 6025G GENERAL,WAL-MART STORES,8180387222,Staged,1,4,4,4,4,4,4,0,GLBL,GLBL,Prepaid,202112302015,Wave LTL Orders - Plt Cust,4,,
"Oct 14, 2024 4:37:26 PM","Oct 18, 2024 12:00:00 AM",7491313,7630950,9010158680,781546,0,0,P,WAL-MART DC 6025G GENERAL,WAL-MART STORES,8180387220,Staged,1,144,4,144,4,144,4,0,GLBL,GLBL,Prepaid,202112302015,Wave LTL Orders - Plt Cust,12,,
"Oct 14, 2024 4:37:27 PM","Oct 18, 2024 12:00:00 AM",7491308,7628359,9010158685,781545,0,5,P,WAL-MART DC 6054G GENERAL,WAL-MART STORES,6630098727,In Packing,1,19,19,19,19,14,14,5,GLBL,GLBL,Prepaid,202112302026,Wave LTL Orders - Plt Cust,10,,
"Oct 14, 2024 4:37:27 PM","Oct 18, 2024 12:00:00 AM",7499222,7636162,9010158690,781549,0,0,P,WAL-MART DC 6048G GENERAL,WAL-MART STORES,4332071463,Loaded,2,170,85,170,85,170,85,0,GLBL,GLBL,Prepaid,202112302031,Wave LTL Orders - Plt Cust,16,416907,
"Oct 14, 2024 4:37:28 PM","Oct 18, 2024 12:00:00 AM",7499224,7636164,9010158680,781546,0,0,P,WAL-MART DC 6025G GENERAL,WAL-MART STORES,4431465010,Staged,2,348,174,348,174,348,174,0,GLBL,GLBL,Prepaid,202112302015,Wave LTL Orders - Plt Cust,2,,
"Oct 14, 2024 4:37:28 PM","Oct 18, 2024 12:00:00 AM",7499221,7636161,9010158690,781549,0,0,P,WAL-MART DC 6048G GENERAL,WAL-MART STORES,4332071462,Loaded,1,54,27,54,27,54,27,0,GLBL,GLBL,Prepaid,202112302031,Wave LTL Orders - Plt Cust,2,416907,
"Oct 14, 2024 4:37:28 PM","Oct 18, 2024 12:00:00 AM",7499217,7636157,9010158692,781553,0,38,P,WAL-MART DC 6069G GENERAL,WAL-MART STORES,2232021725,In Packing,2,196,98,196,98,120,60,38,GLBL,GLBL,Prepaid,202112302033,Wave LTL Orders - Plt Cust,9,,
"Oct 14, 2024 4:37:29 PM","Oct 18, 2024 12:00:00 AM",7499234,7636174,9010158682,781550,0,26,P,WAL-MART DC 6018G GENERAL,WAL-MART STORES,6981932346,DC Allocated,1,52,26,52,26,0,0,26,GLBL,GLBL,Prepaid,202112302017,Wave LTL Orders - Plt Cust,11,,
"Oct 14, 2024 4:37:29 PM","Oct 18, 2024 12:00:00 AM",7499239,7636179,9010158683,781542,0,7,P,WAL-MART DC 6043G GENERAL,WAL-MART STORES,8936185526,In Packing,2,254,127,254,127,240,120,7,GLBL,GLBL,Prepaid,202112302176,Wave LTL Orders - Plt Cust,5,,
"Oct 14, 2024 4:37:29 PM","Oct 18, 2024 12:00:00 AM",7499242,7636182,9010158691,781552,0,78,P,WAL-MART DC 6092G GENERAL,WAL-MART STORES,9781932751,In Packing,2,396,198,396,198,240,120,78,GLBL,GLBL,Prepaid,202112302032,Wave LTL Orders - Plt Cust,8,,
"Oct 14, 2024 4:37:30 PM","Oct 18, 2024 12:00:00 AM",7499482,7636696,9010158692,781553,0,12,P,WAL-MART DC 6069G GENERAL,WAL-MART STORES,2232021724,DC Allocated,1,24,12,24,12,0,0,12,GLBL,GLBL,Prepaid,202112302033,Wave LTL Orders - Plt Cust,10,,
"Oct 14, 2024 4:37:30 PM","Oct 18, 2024 12:00:00 AM",7499484,7636698,9010158817,781543,0,70,P,WAL-MART DC 6006G GENERAL,WAL-MART STORES,3432320607,In Packing,2,260,130,260,130,120,60,70,GLBL,GLBL,Prepaid,202112302279,Wave LTL Orders - Plt Cust,14,,
"Oct 14, 2024 4:37:30 PM","Oct 18, 2024 12:00:00 AM",7499485,7636699,9010158817,781543,0,33,P,WAL-MART DC 6006G GENERAL,WAL-MART STORES,3432320608,DC Allocated,1,66,33,66,33,0,0,33,GLBL,GLBL,Prepaid,202112302279,Wave LTL Orders - Plt Cust,17,,
"Oct 14, 2024 4:37:31 PM","Oct 18, 2024 12:00:00 AM",7499489,7637103,9010158680,781546,0,0,P,WAL-MART DC 6025G GENERAL,WAL-MART STORES,4431465009,Staged,1,22,11,22,11,22,11,0,GLBL,GLBL,Prepaid,202112302015,Wave LTL Orders - Plt Cust,13,,
"Oct 14, 2024 4:37:31 PM","Oct 18, 2024 12:00:00 AM",7499494,7637108,9010158683,781542,0,32,P,WAL-MART DC 6043G GENERAL,WAL-MART STORES,8936185525,DC Allocated,1,64,32,64,32,0,0,32,GLBL,GLBL,Prepaid,202112302176,Wave LTL Orders - Plt Cust,2,,
"Oct 14, 2024 4:37:31 PM","Oct 18, 2024 12:00:00 AM",7499487,7637101,9010158689,781548,0,0,P,WAL-MART DC 6009G GENERAL,WAL-MART STORES,4131065872,Staged,2,182,91,182,91,182,91,0,GLBL,GLBL,Prepaid,202112302030,Wave LTL Orders - Plt Cust,2,,
"Oct 14, 2024 4:37:32 PM","Oct 18, 2024 12:00:00 AM",7502197,7642437,9010158685,781545,0,14,P,WAL-MART DC 6054G GENERAL,WAL-MART STORES,2581623826,In Packing,1,388,194,388,194,360,180,14,GLBL,GLBL,Prepaid,202112302183,Wave LTL Orders - Plt Cust,13,,
"Oct 14, 2024 4:37:32 PM","Oct 18, 2024 12:00:00 AM",7499577,7637049,9010158691,781552,0,29,P,WAL-MART DC 6092G GENERAL,WAL-MART STORES,9781932750,DC Allocated,1,58,29,58,29,0,0,29,GLBL,GLBL,Prepaid,202112302032,Wave LTL Orders - Plt Cust,17,,
"Oct 14, 2024 4:37:33 PM","Oct 18, 2024 12:00:00 AM",7502198,7642438,9010158680,781546,0,0,P,WAL-MART DC 6025G GENERAL,WAL-MART STORES,2832460092,Staged,1,436,218,436,218,436,218,0,GLBL,GLBL,Prepaid,202112302184,Wave LTL Orders - Plt Cust,15,,
"Oct 14, 2024 4:37:33 PM","Oct 18, 2024 12:00:00 AM",7502485,7642246,9010158689,781548,0,78,P,WAL-MART DC 6009G GENERAL,WAL-MART STORES,2131005639,In Packing,1,336,168,336,168,180,90,78,GLBL,GLBL,Prepaid,202112302186,Wave LTL Orders - Plt Cust,5,,
"Oct 14, 2024 4:37:33 PM","Oct 18, 2024 12:00:00 AM",7502195,7642435,9010158690,781549,0,0,P,WAL-MART DC 6048G GENERAL,WAL-MART STORES,1231045314,Loaded,1,304,152,264,132,264,132,20,GLBL,GLBL,Prepaid,202112302284,Wave LTL Orders - Plt Cust,15,416907,
"Oct 14, 2024 4:37:34 PM","Oct 18, 2024 12:00:00 AM",7502609,7642269,9010158692,781553,0,88,P,WAL-MART DC 6069G GENERAL,WAL-MART STORES,6930247584,In Packing,1,356,178,356,178,180,90,88,GLBL,GLBL,Prepaid,202112302046,Wave LTL Orders - Plt Cust,19,,
"Oct 14, 2024 4:37:35 PM","Oct 18, 2024 12:00:00 AM",7502517,7642457,9010158687,781547,0,76,P,WAL-MART DC 6039G GENERAL,WAL-MART STORES,8279928879,In Packing,1,332,166,332,166,180,90,76,GLBL,GLBL,Prepaid,202112302185,Wave LTL Orders - Plt Cust,3,,
"Oct 14, 2024 4:37:35 PM","Oct 18, 2024 12:00:00 AM",7502524,7642464,9010158688,781544,0,0,P,WAL-MART DC 6066G GENERAL,WAL-MART STORES,8832111318,Staged,1,408,204,408,204,408,204,0,GLBL,GLBL,Prepaid,202112302180,Wave LTL Orders - Plt Cust,15,,
"Oct 14, 2024 4:37:35 PM","Oct 18, 2024 12:00:00 AM",7503093,7643519,9010158688,781544,0,0,P,WAL-MART DC 6066R REGULAR,WAL-MART STORES,1630193786,Staged,1,720,240,720,240,720,240,0,GLBL,GLBL,Prepaid,202112302029,Wave LTL Orders - Plt Cust,18,,
"Oct 14, 2024 4:37:35 PM","Oct 18, 2024 12:00:00 AM",7502514,7642454,9010158691,781552,0,0,P,WAL-MART DC 6092G GENERAL,WAL-MART STORES,6882250900,Staged,1,416,208,416,208,416,208,0,GLBL,GLBL,Prepaid,202112302039,Wave LTL Orders - Plt Cust,14,,
"Oct 14, 2024 4:37:36 PM","Oct 18, 2024 12:00:00 AM",7503097,7643524,9010158685,781545,0,0,P,WAL-MART DC 6054R REGULAR,WAL-MART STORES,2180408406,Staged,1,240,120,240,120,240,120,0,GLBL,GLBL,Prepaid,202112302026,Wave LTL Orders - Plt Cust,18,,
"Oct 14, 2024 4:37:36 PM","Oct 18, 2024 12:00:00 AM",7503091,7643520,9010158690,781549,0,0,P,WAL-MART DC 6048A ASM,WAL-MART STORES,1231045345,Loaded,5,124,28,124,28,124,28,0,GLBL,GLBL,Prepaid,202112302031,Wave LTL Orders - Plt Cust,17,416907,
"Oct 14, 2024 4:37:37 PM","Oct 18, 2024 12:00:00 AM",7502610,7642270,9010158682,781550,0,4,P,WAL-MART DC 6018G GENERAL,WAL-MART STORES,7380397236,In Packing,1,368,184,368,184,360,180,4,GLBL,GLBL,Prepaid,202112302187,Wave LTL Orders - Plt Cust,13,,
"Oct 14, 2024 4:37:37 PM","Oct 18, 2024 12:00:00 AM",7502621,7642281,9010158683,781542,0,48,P,WAL-MART DC 6043G GENERAL,WAL-MART STORES,9081991885,In Packing,1,456,228,456,228,360,180,48,GLBL,GLBL,Prepaid,202112302176,Wave LTL Orders - Plt Cust,11,,
"Oct 14, 2024 4:37:37 PM","Oct 18, 2024 12:00:00 AM",7503099,7643526,9010158692,781553,0,8,P,WAL-MART DC 6069A ASM,WAL-MART STORES,2332053695,DC Allocated,1,96,8,96,8,0,0,8,GLBL,GLBL,Prepaid,202112302033,Wave LTL Orders - Plt Cust,11,,
"Oct 14, 2024 4:37:38 PM","Oct 18, 2024 12:00:00 AM",7503343,7643163,9010158687,781547,0,369,P,WAL-MART DC 6039A ASM,WAL-MART STORES,2181773343,In Packing,14,"3,583",689,"3,583",689,"1,280",320,369,GLBL,GLBL,Prepaid,202112302028,Wave LTL Orders - Plt Cust,11,,
"Oct 14, 2024 4:37:38 PM","Oct 18, 2024 12:00:00 AM",7503347,7643167,9010158691,781552,0,0,P,WAL-MART DC 6092R REGULAR,WAL-MART STORES,4080497454,Staged,1,120,60,120,60,120,60,0,GLBL,GLBL,Prepaid,202112302032,Wave LTL Orders - Plt Cust,20,,
"Oct 14, 2024 4:37:42 PM","Oct 18, 2024 12:00:00 AM",7503341,7643166,,781550,0,0,P,WAL-MART DC 6018A ASM,WAL-MART STORES,1880547065,Released,109,"5,633",305,0,0,0,0,305,,GLBL,Prepaid,,,,,
"Oct 14, 2024 4:37:43 PM","Oct 18, 2024 12:00:00 AM",7503346,7643164,9010158685,781545,0,30,P,WAL-MART DC 6054A ASM,WAL-MART STORES,2381826915,DC Allocated,1,360,30,360,30,0,0,30,GLBL,GLBL,Prepaid,202112302026,Wave LTL Orders - Plt Cust,4,,
"Oct 14, 2024 4:37:44 PM","Oct 18, 2024 12:00:00 AM",7503344,7643165,9010158692,781553,0,378,P,WAL-MART DC 6069A ASM,WAL-MART STORES,2232021841,In Packing,18,"3,333",602,"3,333",602,896,224,378,GLBL,GLBL,Prepaid,202112302033,Wave LTL Orders - Plt Cust,7,,
"Oct 14, 2024 4:37:45 PM","Oct 18, 2024 12:00:00 AM",7503349,7643172,9010158680,781546,0,0,P,WAL-MART DC 6025A ASM,WAL-MART STORES,4431465138,Packed,22,"6,211","1,121","6,211","1,121","6,211","1,121",0,GLBL,GLBL,Prepaid,202112302015,Wave LTL Orders - Plt Cust,5,,
"Oct 14, 2024 4:37:47 PM","Oct 18, 2024 12:00:00 AM",7503355,7643175,9010158689,781548,0,0,P,WAL-MART DC 6009A ASM,WAL-MART STORES,1474978917,Staged,5,240,19,240,19,240,19,0,GLBL,GLBL,Prepaid,202112302030,Wave LTL Orders - Plt Cust,7,,
"Oct 14, 2024 4:37:47 PM","Oct 18, 2024 12:00:00 AM",7503352,7643174,9010158691,781552,0,263,P,WAL-MART DC 6092A ASM,WAL-MART STORES,5735158040,DC Allocated,65,"4,994",263,"4,994",263,0,0,263,GLBL,GLBL,Prepaid,202112302285,Wave LTL Orders - Plt Cust,6,,
"Oct 14, 2024 4:37:48 PM","Oct 18, 2024 12:00:00 AM",7503354,7643173,9010158687,781547,0,22,P,WAL-MART DC 6039A ASM,WAL-MART STORES,6374799202,DC Allocated,7,298,22,298,22,0,0,22,GLBL,GLBL,Prepaid,202112302028,Wave LTL Orders - Plt Cust,2,,
"Oct 14, 2024 4:37:48 PM","Oct 18, 2024 12:00:00 AM",7503356,7643176,9010158687,781547,0,25,P,WAL-MART DC 6039A ASM,WAL-MART STORES,2181773344,In Packing,4,126,37,126,37,24,12,25,GLBL,GLBL,Prepaid,202112302028,Wave LTL Orders - Plt Cust,8,,
"Oct 14, 2024 4:37:49 PM","Oct 18, 2024 12:00:00 AM",7503359,7643178,9010158685,781545,0,10,P,WAL-MART DC 6054A ASM,WAL-MART STORES,3731952777,DC Allocated,4,44,10,44,10,0,0,10,GLBL,GLBL,Prepaid,202112302026,Wave LTL Orders - Plt Cust,15,,
"Oct 14, 2024 4:37:49 PM","Oct 18, 2024 12:00:00 AM",7503345,7643162,9010158689,781548,0,0,P,WAL-MART DC 6009A ASM,WAL-MART STORES,2331588359,Staged,1,156,13,156,13,156,13,0,GLBL,GLBL,Prepaid,202112302030,Wave LTL Orders - Plt Cust,9,,
"Oct 14, 2024 4:37:49 PM","Oct 18, 2024 12:00:00 AM",7503363,7643181,9010158692,781553,0,88,P,WAL-MART DC 6069A ASM,WAL-MART STORES,6930247621,DC Allocated,9,375,88,375,88,0,0,88,GLBL,GLBL,Prepaid,202112302033,Wave LTL Orders - Plt Cust,8,,
"Oct 14, 2024 4:37:50 PM","Oct 18, 2024 12:00:00 AM",7503366,7643185,9010158683,781542,0,42,P,WAL-MART DC 6043A ASM,WAL-MART STORES,5066066769,DC Allocated,1,630,42,630,42,0,0,42,GLBL,GLBL,Prepaid,202112302176,Wave LTL Orders - Plt Cust,9,,
"Oct 14, 2024 4:37:50 PM","Oct 18, 2024 12:00:00 AM",7503365,7643184,9010158692,781553,0,37,P,WAL-MART DC 6069A ASM,WAL-MART STORES,4666066482,DC Allocated,1,555,37,555,37,0,0,37,GLBL,GLBL,Prepaid,202112302033,Wave LTL Orders - Plt Cust,4,,
"Oct 14, 2024 4:37:50 PM","Oct 18, 2024 12:00:00 AM",7503358,7643177,9010158817,781543,0,9,P,WAL-MART DC 6006A ASM,WAL-MART STORES,3432320748,DC Allocated,3,28,9,28,9,0,0,9,GLBL,GLBL,Prepaid,202112302279,Wave LTL Orders - Plt Cust,2,,
"Oct 14, 2024 4:37:52 PM","Oct 18, 2024 12:00:00 AM",7503357,7643183,9010158690,781549,0,0,P,WAL-MART DC 6048A ASM,WAL-MART STORES,3131046110,Loaded,103,"4,828",272,"4,828",272,"4,828",272,0,GLBL,GLBL,Prepaid,202112302031,Wave LTL Orders - Plt Cust,3,416907,
"Oct 14, 2024 4:37:53 PM","Oct 18, 2024 12:00:00 AM",7503360,7643179,9010158689,781548,0,8,P,WAL-MART DC 6009A ASM,WAL-MART STORES,4131065985,DC Allocated,2,34,8,34,8,0,0,8,GLBL,GLBL,Prepaid,202112302030,Wave LTL Orders - Plt Cust,10,,
"Oct 14, 2024 4:37:54 PM","Oct 18, 2024 12:00:00 AM",7503364,7643182,9010158682,781550,0,305,P,WAL-MART DC 6018A ASM,WAL-MART STORES,6981932463,In Packing,15,"2,862",529,"2,862",529,896,224,305,GLBL,GLBL,Prepaid,202112302017,Wave LTL Orders - Plt Cust,9,,
"Oct 14, 2024 4:37:54 PM","Oct 18, 2024 12:00:00 AM",7503369,7643188,9010158688,781544,0,0,P,WAL-MART DC 6066A ASM,WAL-MART STORES,7474469907,Staged,6,298,20,298,20,298,20,0,GLBL,GLBL,Prepaid,202112302029,Wave LTL Orders - Plt Cust,17,,
"Oct 14, 2024 4:37:54 PM","Oct 18, 2024 12:00:00 AM",7503362,7643180,9010158691,781552,0,94,P,WAL-MART DC 6092A ASM,WAL-MART STORES,6882250934,DC Allocated,9,389,94,389,94,0,0,94,GLBL,GLBL,Prepaid,202112302032,Wave LTL Orders - Plt Cust,11,,
"Oct 14, 2024 4:37:55 PM","Oct 18, 2024 12:00:00 AM",7503367,7643186,9010158682,781550,0,144,P,WAL-MART DC 6018A ASM,WAL-MART STORES,6981932473,DC Allocated,6,"2,880",144,"2,880",144,0,0,144,GLBL,GLBL,Prepaid,202112302017,Wave LTL Orders - Plt Cust,16,,
"Oct 14, 2024 4:37:56 PM","Oct 18, 2024 12:00:00 AM",7503368,7643187,9010158683,781542,0,26,P,WAL-MART DC 6043A ASM,WAL-MART STORES,7224429737,DC Allocated,6,320,26,320,26,0,0,26,GLBL,GLBL,Prepaid,202112302176,Wave LTL Orders - Plt Cust,10,,
"Oct 14, 2024 4:37:56 PM","Oct 18, 2024 12:00:00 AM",7503371,7643190,9010158687,781547,0,58,P,WAL-MART DC 6039A ASM,WAL-MART STORES,8279928918,DC Allocated,4,194,58,194,58,0,0,58,GLBL,GLBL,Prepaid,202112302028,Wave LTL Orders - Plt Cust,9,,
"Oct 14, 2024 4:37:57 PM","Oct 18, 2024 12:00:00 AM",7503506,7643620,9010158687,781547,0,0,P,WAL-MART DC 6039R REGULAR,WAL-MART STORES,1179988070,Staged,2,"1,136",284,"1,136",284,"1,136",284,0,GLBL,GLBL,Prepaid,202112302028,Wave LTL Orders - Plt Cust,12,,
"Oct 14, 2024 4:37:57 PM","Oct 18, 2024 12:00:00 AM",7503505,7643619,9010158687,781547,0,0,P,WAL-MART DC 6039R REGULAR,WAL-MART STORES,1179988066,Staged,1,240,120,240,120,240,120,0,GLBL,GLBL,Prepaid,202112302028,Wave LTL Orders - Plt Cust,17,,
"Oct 14, 2024 4:37:57 PM","Oct 18, 2024 12:00:00 AM",7503373,7643192,9010158688,781544,0,0,P,WAL-MART DC 6066A ASM,WAL-MART STORES,8832111363,Staged,4,285,84,285,84,285,84,0,GLBL,GLBL,Prepaid,202112302029,Wave LTL Orders - Plt Cust,19,,
"Oct 14, 2024 4:37:57 PM","Oct 18, 2024 12:00:00 AM",7503509,7643622,9010158689,781548,0,102,P,WAL-MART DC 6009A ASM,WAL-MART STORES,2131005673,DC Allocated,9,411,102,411,102,0,0,102,GLBL,GLBL,Prepaid,202112302030,Wave LTL Orders - Plt Cust,15,,
"Oct 14, 2024 4:37:58 PM","Oct 18, 2024 12:00:00 AM",7503514,7643626,9010158688,781544,0,0,P,WAL-MART DC 6066R REGULAR,WAL-MART STORES,2281812571,Staged,2,"1,712",428,"1,712",428,"1,712",428,0,GLBL,GLBL,Prepaid,202112302029,Wave LTL Orders - Plt Cust,8,,
"Oct 14, 2024 4:37:58 PM","Oct 18, 2024 12:00:00 AM",7503513,7643625,9010158688,781544,0,0,P,WAL-MART DC 6066R REGULAR,WAL-MART STORES,2281812570,Staged,1,120,60,120,60,120,60,0,GLBL,GLBL,Prepaid,202112302029,Wave LTL Orders - Plt Cust,12,,
"Oct 14, 2024 4:37:58 PM","Oct 18, 2024 12:00:00 AM",7503510,7643621,9010158689,781548,0,52,P,WAL-MART DC 6009A ASM,WAL-MART STORES,2131005674,DC Allocated,4,180,52,180,52,0,0,52,GLBL,GLBL,Prepaid,202112302030,Wave LTL Orders - Plt Cust,12,,
"Oct 14, 2024 4:37:59 PM","Oct 18, 2024 12:00:00 AM",7503512,7643624,9010158687,781547,0,197,P,WAL-MART DC 6039A ASM,WAL-MART STORES,2181773348,DC Allocated,6,"3,940",197,"3,940",197,0,0,197,GLBL,GLBL,Prepaid,202112302028,Wave LTL Orders - Plt Cust,10,,
"Oct 14, 2024 4:37:59 PM","Oct 18, 2024 12:00:00 AM",7503518,7643631,9010158690,781549,0,0,P,WAL-MART DC 6048R REGULAR,WAL-MART STORES,2823779679,Loaded,1,648,27,648,27,648,27,0,GLBL,GLBL,Prepaid,202112302031,Wave LTL Orders - Plt Cust,18,416907,
"Oct 14, 2024 4:38:01 PM","Oct 18, 2024 12:00:00 AM",7503508,7643627,,781553,0,0,P,WAL-MART DC 6069A ASM,WAL-MART STORES,1380546898,Released,92,"7,134",345,0,0,0,0,345,,GLBL,Prepaid,,,,,
"Oct 14, 2024 4:38:02 PM","Oct 18, 2024 12:00:00 AM",7503517,7643629,9010158685,781545,0,72,P,WAL-MART DC 6054A ASM,WAL-MART STORES,2581623867,DC Allocated,4,248,72,248,72,0,0,72,GLBL,GLBL,Prepaid,202112302026,Wave LTL Orders - Plt Cust,3,,
"Oct 14, 2024 4:38:02 PM","Oct 18, 2024 12:00:00 AM",7503511,7643623,9010158690,781549,0,0,P,WAL-MART DC 6048R REGULAR,WAL-MART STORES,2279549982,Loaded,2,"1,136",284,"1,136",284,"1,136",284,0,GLBL,GLBL,Prepaid,202112302031,Wave LTL Orders - Plt Cust,9,416907,
"Oct 14, 2024 4:38:03 PM","Oct 18, 2024 12:00:00 AM",7503520,7643635,9010158680,781546,0,0,P,WAL-MART DC 6025A ASM,WAL-MART STORES,2832460126,Packed,9,481,114,481,114,481,114,0,GLBL,GLBL,Prepaid,202112302015,Wave LTL Orders - Plt Cust,16,,
"Oct 14, 2024 4:38:03 PM","Oct 18, 2024 12:00:00 AM",7503515,7643628,9010158692,781553,0,0,P,WAL-MART DC 6069R REGULAR,WAL-MART STORES,2480316805,Staged,2,"1,136",284,"1,136",284,"1,136",284,0,GLBL,GLBL,Prepaid,202112302033,Wave LTL Orders - Plt Cust,12,,
